time,count
00:00,82
00:15,85
00:30,110
00:45,133
01:00,87
01:15,85
01:30,95
01:45,134
02:00,76
02:15,88
02:30,98
02:45,133
03:00,76
03:15,80
03:30,97
03:45,123
04:00,93
04:15,87
04:30,91
04:45,102
05:00,117
05:15,109
05:30,75
05:45,110
06:00,95
06:15,70
06:30,54
06:45,62
07:00,67
07:15,63
07:30,61
07:45,70
08:00,67
08:15,102
08:30,128
08:45,142
09:00,82
09:15,110
09:30,151
09:45,174
10:00,102
10:15,129
10:30,167
10:45,195
11:00,121
11:15,141
11:30,158
11:45,151
14:00,148
14:15,137
14:30,120
14:45,123
15:00,149
15:15,125
15:30,94
15:45,97
16:00,143
16:15,87
16:30,68
16:45,65
19:00,83
19:15,79
19:30,70
19:45,67
20:00,57
20:15,56
20:30,76
20:45,85
21:00,51
21:15,44
21:30,76
21:45,103
22:00,70
22:15,54
22:30,68
22:45,111
23:00,104
23:15,84
23:30,105
23:45,161
